Fox_education_Virginia,Fox_education_Lilly,Fox_education_Kris,Fox_education_Gayla,Fox_education_Andre,Fox_education_Willis,Fox_education_Charles,Fox_education_Leota,Fox_education_Theodore,Fox_education_Dewayne,Fox_education_Jacqueline,Fox_education_Yolande,Fox_education_Lesley,Fox_education_Maris,Fox_education_John,Fox_education_Marcelina,Fox_education_Sterling,Fox_education_Elvira,Fox_education_Ollie,Fox_education_Elois,Fox_education_Melinda,Fox_education_Geoffrey,Fox_education_Vernon,Fox_education_Tamika,Fox_education_Janina,Fox_education_Burton,Fox_education_Gloria,Fox_education_Nilda,Fox_education_Ashli,Fox_education_Miguelina,Fox_education_Long,Fox_education_Louie,Fox_education_Shaun,Fox_education_Kim,Fox_education_Otilia,Fox_education_Tonya,Fox_education_Elizabeth,Fox_education_Eddy,Fox_education_Melvin,Fox_education_Eldon,Fox_education_Suzan,Fox_education_Shirley,Fox_education_Claude,Fox_education_Maureen,Fox_education_Dominique,Fox_education_Stacia,Fox_education_Ray,Fox_education_Marlana,Fox_education_Rudolph,Fox_education_Leona,Fox_public_Bart,Fox_public_Denny,Fox_public_Lauren,Fox_public_Martin,Fox_public_Belle,Fox_public_Rhonda,Rat_public_Emilee,Rat_public_Nell,Rat_public_Frederick,Rat_public_Leta,Rat_public_Kelly,Rat_public_Sean,Rat_public_Kathleen,Rat_public_Becky,Rat_public_Toya,Rat_public_Loretta,Rat_public_Sharron,Rat_public_Kelle,Rat_public_Johnna,Rat_public_Bronwyn,Rat_public_Alanna,Rat_public_Lynda,Rat_public_Yetta,Rat_public_Laurie,Rat_public_Sade,Rat_public_Damon,Rat_public_Vickie,Rat_public_Chrissy,Rat_public_Allyson,Rat_public_Johnny,Rat_public_Isabel,Rat_public_Yessenia,Rat_public_Joann,Rat_public_Stella,Rat_public_Hortencia,Rat_public_Roma,Rat_public_Fredrick,Rat_public_Helena,Rat_public_Sharonda,Rat_public_Elmira,Rat_public_Clyde,Rat_public_Allie,Rat_public_Leo,Rat_public_Ramona,Rat_public_Julieann,Rat_public_Laura,Rat_public_Kermit,Rat_public_Courtney,Rat_public_Ulysses,Rat_public_Kimber,Fox_office_Israel,Fox_office_Gaylord,Fox_office_Margarita,Fox_office_Clayton,Fox_office_Demetrius,Fox_office_Berniece,Fox_office_Susanne,Fox_office_Alice,Fox_office_Molly,Fox_office_Brandy,Fox_office_Vicki,Fox_office_Karima,Fox_office_Zachary,Fox_office_Joy,Fox_office_Easter,Fox_office_Juana,Fox_office_Carson,Fox_office_Sheila,Fox_office_Thelma,Fox_office_Essie,Fox_office_Rowena,Fox_office_Bernard,Fox_office_Edythe,Fox_office_Yong,Rat_office_Annis,Rat_office_Jessica,Rat_office_Colby,Rat_office_Adele,Rat_office_Chris,Rat_office_Jacinta,Rat_office_Olivia,Rat_office_Ronald,Rat_office_Jamal,Rat_office_Ashlee,Rat_office_Sammy,Rat_office_Arron,Rat_office_Tracy,Rat_office_Randy,Rat_office_Craig,Rat_office_Mei,Rat_office_Jeannie,Rat_office_Kasey,Rat_office_Lora,Rat_office_Ramiro,Rat_office_Jill,Rat_office_Avis,Rat_office_Rosemary,Rat_office_Loyd,Bull_office_Anne,Bull_office_Myron
6.30,179.32,163.66,55.10,415.30,2810.52,19.38,175.40,263.54,52.73,28.84,505.94,8.19,16.93,75.70,3.84,15.64,177.59,94.21,6.90,420.48,107.47,46.48,168.40,110.94,41.75,603.88,134.00,14.41,103.49,143.27,61.59,48.78,53.84,898.53,159.07,330.71,264.79,38.61,187.40,41.59,69.71,958.79,263.35,194.69,37.79,25.43,153.37,15.72,264.05,75.95,170.85,111.91,177.10,147.50,65.76,51.02,60.30,28.38,22.06,25.47,8.88,29.48,25.04,17.30,202.46,39.83,18.24,10.93,390.36,1581.48,15.06,17.70,162.72,37.54,30.88,17.89,61.61,40.50,19.75,61.53,168.61,16.48,98.79,65.53,50.34,8.54,23.16,24.71,34.01,36.45,14.35,21.05,33.12,10.69,12.56,15.11,31.48,,222.51,118.97,154.84,21.90,101.17,102.03,17.11,11.26,367.53,5.15,35.73,168.00,105.40,102.22,200.52,17.73,14.56,57.46,13.71,104.08,52.41,37.04,136.94,97.02,93.78,43.91,643.98,2196.71,635.07,1218.35,230.13,30.65,38.39,688.33,33.58,52.31,52.62,19.68,98.14,258.76,31.72,33.83,72.11,454.14,38.06,393.98,775.18,12.18,40.73,18.00,63.00
5.58,174.87,165.63,53.80,419.14,2822.70,21.83,193.21,264.62,53.72,43.80,511.56,8.05,16.71,77.19,3.78,21.04,181.83,95.66,6.76,423.94,107.87,45.87,173.34,111.31,39.58,610.22,138.50,13.80,100.11,145.60,60.49,50.53,49.60,898.34,159.26,351.29,252.50,37.46,186.56,40.55,71.15,965.77,263.18,202.77,43.14,27.07,153.39,14.38,271.71,113.11,182.29,114.63,180.70,151.84,64.92,58.00,60.50,27.73,20.12,24.37,10.44,32.58,26.18,16.88,204.28,39.87,25.05,12.17,398.16,1597.92,15.03,21.94,149.36,37.84,29.67,21.59,66.57,44.62,20.54,67.00,175.88,18.35,100.11,64.58,61.70,8.58,24.65,28.86,33.55,38.30,17.27,21.69,32.11,10.70,12.54,20.49,38.58,,216.75,114.97,170.20,22.05,108.03,121.25,16.51,13.05,370.45,5.50,40.22,172.61,106.04,118.25,207.80,17.54,13.66,56.96,14.88,90.26,58.98,38.01,136.76,98.14,96.20,46.78,659.81,2180.99,647.71,1219.64,231.56,34.67,41.86,684.52,34.13,46.70,56.95,20.72,97.06,275.59,31.81,34.12,79.51,458.48,38.73,632.58,788.61,11.62,41.38,18.00,60.50
6.03,175.80,162.54,53.58,424.91,2821.92,21.15,196.01,266.39,55.14,53.88,514.67,7.79,16.84,83.48,3.90,24.67,186.91,93.33,7.02,422.02,107.83,45.21,178.64,111.86,38.28,614.91,138.84,13.75,94.38,145.76,61.19,48.95,51.23,907.67,157.45,359.93,256.94,37.38,189.00,42.59,69.68,969.48,255.66,206.39,40.66,28.39,155.10,15.31,272.90,129.29,187.53,115.95,184.44,153.05,63.27,59.66,60.22,27.90,19.07,22.92,7.39,31.95,25.35,17.43,202.87,40.74,25.12,13.96,400.98,1612.08,16.75,23.99,158.36,40.27,28.11,21.82,72.05,48.63,20.75,69.06,175.38,21.09,99.23,64.39,72.75,8.62,24.48,32.20,33.44,30.53,17.75,21.30,31.09,10.69,14.20,23.02,45.00,,220.86,116.47,185.69,22.57,114.86,92.99,16.27,14.71,379.45,5.42,39.42,174.19,106.72,115.33,211.88,17.36,14.11,56.96,15.46,98.03,62.08,40.08,133.92,96.66,97.63,47.87,658.80,2168.47,648.68,1228.36,234.62,35.80,50.06,694.50,35.97,57.52,58.53,20.96,97.48,269.93,31.86,36.75,81.70,452.09,38.70,681.01,796.37,14.23,42.02,17.50,61.00
5.89,174.20,178.01,54.41,445.83,2818.74,23.68,199.02,267.63,56.00,60.17,499.42,7.38,17.35,84.13,3.83,27.57,188.27,95.34,7.08,424.38,107.48,44.42,190.10,113.90,37.34,617.51,138.01,13.64,98.89,143.20,63.23,50.31,52.75,917.30,156.03,362.14,255.03,36.01,189.04,44.35,76.50,969.32,269.96,210.44,38.30,28.68,153.63,15.00,279.77,136.97,194.40,118.49,183.44,157.97,65.98,61.85,60.92,28.00,20.64,23.48,8.04,31.90,26.32,18.70,206.82,41.45,24.96,12.82,413.28,1623.72,16.16,24.20,169.34,39.97,28.30,21.95,78.46,47.42,19.95,72.94,175.59,21.16,99.18,70.73,75.22,8.71,24.86,36.05,34.11,32.18,17.94,21.29,31.27,9.10,15.12,23.86,45.90,,207.50,116.57,196.09,22.84,118.80,112.03,16.14,18.87,375.03,5.89,40.61,172.93,106.90,113.59,215.61,17.75,14.22,57.11,15.69,96.12,63.76,40.84,136.69,101.53,98.72,50.26,659.37,2156.68,657.40,1223.82,236.48,35.75,56.13,696.97,36.89,50.02,55.72,21.46,98.43,272.48,31.88,37.93,81.50,448.89,38.62,678.30,803.29,14.89,44.16,18.00,61.00
5.51,174.16,180.89,55.01,444.09,2820.22,26.48,218.44,266.52,56.28,62.84,500.64,8.67,16.80,87.58,3.92,28.86,185.84,94.94,7.04,422.11,108.69,44.05,187.81,112.70,36.64,620.63,138.43,13.71,100.54,145.39,63.57,51.02,53.50,928.68,155.11,355.21,249.35,35.06,187.53,45.83,75.91,966.16,264.52,210.43,38.71,30.38,155.71,15.02,289.45,167.26,201.30,124.75,191.92,158.53,86.95,72.70,61.16,29.31,21.91,25.06,8.29,33.45,25.35,19.23,205.71,42.89,25.05,12.18,414.06,1643.04,15.65,25.09,170.93,39.24,28.71,21.94,76.18,49.14,20.21,71.97,172.52,21.96,100.78,70.07,75.28,8.73,26.57,39.38,34.41,29.46,19.53,22.83,34.27,10.72,16.48,22.49,47.20,,205.97,113.78,204.33,22.79,126.72,87.78,16.12,18.88,381.66,6.02,44.34,172.11,106.25,109.34,217.81,17.63,15.01,57.06,17.02,98.78,64.89,42.19,137.39,101.23,98.09,51.89,658.10,2146.11,644.48,1225.50,242.42,36.61,61.55,697.90,37.51,60.99,56.45,22.60,98.53,279.49,31.92,40.34,82.91,449.67,38.33,642.62,799.79,14.59,45.47,17.50,67.00
5.39,174.03,179.92,55.20,439.77,2823.35,25.66,218.44,265.85,57.00,61.70,507.69,7.69,17.62,91.37,1.98,28.37,189.99,96.26,7.08,423.75,108.90,44.48,176.50,118.67,36.54,623.91,139.71,13.81,100.22,146.57,67.37,51.16,53.09,930.82,155.77,348.13,246.20,37.00,186.91,46.31,72.50,960.69,265.06,208.69,38.97,29.06,157.86,19.02,280.06,175.59,205.31,128.19,197.41,162.70,87.10,79.34,61.18,28.30,23.07,25.88,8.40,31.37,25.66,19.34,206.32,45.80,24.71,13.38,414.72,1675.68,16.61,25.19,172.12,43.55,28.82,22.12,74.74,55.05,20.45,73.47,173.75,25.54,97.91,71.96,76.90,8.71,26.98,40.55,31.94,31.32,21.43,22.30,34.06,10.75,17.39,21.50,50.18,,202.14,116.49,209.06,22.98,130.06,94.02,15.95,22.16,384.47,7.60,46.43,174.33,105.87,111.59,219.82,17.55,14.59,57.26,18.36,90.68,62.71,43.52,136.03,100.32,98.28,52.72,659.02,2156.82,646.61,1230.20,239.58,36.45,59.58,694.81,38.80,56.83,61.65,24.30,99.65,288.25,31.98,41.05,51.09,450.38,38.33,630.62,794.69,12.99,44.96,17.00,68.00
4.39,172.75,179.21,51.67,444.99,2821.77,27.23,216.99,263.38,57.13,57.12,506.19,7.61,17.33,96.08,1.39,26.86,184.45,96.49,7.38,426.18,109.02,45.39,187.69,113.07,37.02,627.35,139.40,13.72,99.54,143.90,64.55,53.67,53.65,934.82,154.28,341.55,246.34,39.07,184.53,46.80,71.80,968.85,268.21,209.42,40.73,28.68,157.00,17.58,282.07,176.22,207.78,130.32,194.89,164.31,88.84,74.05,61.86,30.12,20.86,25.95,7.96,30.51,25.02,25.73,206.04,47.03,24.76,12.88,418.02,1699.20,16.41,24.72,172.44,44.48,29.27,21.57,76.91,57.37,21.07,72.10,172.56,25.76,99.88,72.23,79.59,8.78,23.97,43.84,32.91,28.91,21.09,21.58,35.76,10.75,18.57,21.15,51.50,,201.60,116.09,214.31,23.02,132.48,84.66,16.04,23.52,385.27,8.54,47.64,172.89,105.32,114.56,223.91,18.12,14.53,56.52,18.75,98.64,60.81,44.30,135.81,100.69,99.91,57.65,654.93,2131.14,641.48,1234.72,241.25,37.52,72.05,694.62,39.69,52.17,60.25,25.44,99.47,272.68,31.85,41.20,45.61,449.47,38.31,631.13,807.22,13.39,45.26,18.00,72.50
4.25,174.13,180.06,50.95,453.87,2826.48,27.16,214.49,263.91,56.73,49.38,499.97,8.07,17.41,97.59,1.52,23.88,185.43,96.59,8.56,424.57,109.98,46.78,184.53,114.19,37.23,626.72,139.70,13.60,102.06,145.08,62.95,52.00,52.89,946.74,154.41,327.15,236.74,38.60,185.03,44.91,71.14,969.57,264.03,207.26,42.62,27.77,156.84,18.99,278.74,175.82,209.44,130.74,196.38,163.46,88.81,73.77,61.48,30.19,21.52,27.26,8.46,30.80,25.72,28.23,204.03,47.46,24.54,14.56,415.80,1711.92,16.24,23.20,171.84,44.63,30.55,21.77,74.58,56.41,21.05,72.62,173.12,25.68,99.83,67.73,77.10,8.71,25.32,44.79,33.25,29.73,20.20,21.67,31.85,10.74,18.52,21.55,51.41,,216.88,116.87,214.55,22.99,138.17,98.53,16.25,24.49,381.71,8.80,47.53,171.03,104.75,114.60,227.24,17.64,14.55,57.06,19.20,110.55,52.97,44.39,138.98,98.60,101.41,55.33,596.41,2089.34,637.87,1233.72,243.52,37.56,74.41,693.37,38.93,57.87,60.50,26.24,98.66,280.62,31.82,42.15,44.92,446.53,37.83,395.41,787.88,16.00,46.83,17.50,74.00
5.82,172.84,178.70,50.20,457.46,2827.19,29.35,213.26,263.53,56.66,37.44,495.31,8.50,17.42,96.46,1.44,19.41,184.64,96.96,7.37,420.41,110.22,44.60,178.06,113.74,37.45,623.53,140.66,13.81,104.97,147.19,64.09,52.84,53.41,941.68,154.59,320.54,230.66,39.53,187.90,44.16,73.76,966.38,265.60,203.62,37.70,26.36,157.53,17.59,283.16,176.22,208.88,130.11,195.46,164.57,89.75,70.08,61.70,28.95,22.46,26.78,8.79,30.54,27.38,28.81,205.40,45.47,24.66,12.36,416.88,1719.66,16.54,22.88,172.42,45.02,31.36,24.64,75.10,56.28,20.48,71.75,172.83,26.05,101.55,61.10,76.83,8.85,24.70,41.33,34.78,31.62,20.26,21.89,30.62,10.71,18.51,22.04,52.28,,216.77,117.50,206.31,23.09,138.02,99.28,16.62,24.22,381.78,9.73,48.64,168.39,84.95,100.12,228.28,17.61,14.39,56.97,20.03,90.62,49.19,45.92,137.25,101.24,101.98,55.52,587.76,2085.19,617.68,1229.01,244.06,37.31,71.27,608.48,39.61,56.07,64.54,26.65,97.72,286.72,31.72,41.97,45.23,442.05,38.00,397.72,797.62,15.98,47.36,17.50,81.50
4.37,172.95,179.31,49.97,464.31,2824.73,29.31,197.31,264.47,55.16,21.41,489.51,7.10,17.40,93.48,1.39,12.87,181.67,95.98,7.19,420.35,110.16,44.33,181.93,102.70,38.02,625.53,140.34,13.83,105.28,146.72,66.53,53.57,53.52,937.34,153.50,316.42,233.92,38.34,187.36,43.84,68.47,960.09,267.96,201.37,38.41,27.43,156.93,19.32,276.46,129.11,206.05,132.68,195.56,165.78,89.81,56.97,62.49,28.00,21.94,27.29,8.91,26.96,27.16,31.06,209.54,46.97,22.25,13.79,417.36,1693.44,16.11,20.61,177.69,45.19,30.71,25.70,68.98,51.96,20.45,60.03,168.75,23.20,101.82,61.39,62.28,8.71,28.13,38.20,33.95,32.00,16.88,23.29,32.27,10.66,18.38,19.36,40.55,,220.03,118.44,198.44,22.90,135.36,97.47,16.55,24.42,374.84,10.29,49.30,167.98,19.28,97.89,232.51,17.71,13.80,56.84,19.20,97.08,41.09,43.89,137.13,100.38,102.99,55.27,591.59,2091.01,606.18,1226.72,241.68,40.14,70.28,532.98,39.51,59.73,77.62,25.84,95.06,278.35,31.58,42.26,43.72,438.20,37.92,311.87,784.98,14.47,50.06,17.00,79.00
4.36,173.37,176.14,49.49,452.34,2801.61,28.96,199.44,263.70,54.70,5.98,498.84,10.29,17.71,84.84,1.20,8.15,185.54,95.00,8.74,416.81,109.73,43.72,181.08,102.44,38.35,626.65,139.49,13.52,103.50,140.64,68.57,52.28,30.57,928.21,154.31,316.65,238.29,38.21,185.68,43.36,70.23,955.09,262.06,195.83,37.87,27.29,155.45,17.94,268.33,111.69,204.58,125.38,188.84,167.76,85.66,48.36,61.38,28.58,22.98,26.80,10.21,26.23,27.19,28.88,211.02,50.32,17.86,11.75,413.16,1702.32,15.91,16.20,178.68,46.33,30.99,25.68,67.77,44.48,20.46,55.46,164.10,20.42,100.86,59.35,54.12,8.71,26.74,35.42,31.82,33.11,15.08,22.59,31.70,10.64,15.93,15.77,34.77,,229.32,121.20,183.23,22.99,133.28,86.63,16.28,21.92,363.70,8.57,44.01,167.69,19.07,101.72,227.90,17.57,13.45,56.76,18.43,96.43,35.28,43.76,138.78,100.61,104.51,52.35,589.89,2105.27,609.31,1221.28,241.62,41.53,73.09,528.22,38.23,54.48,82.72,25.80,95.14,274.57,31.07,41.68,43.89,360.32,37.47,307.19,786.10,13.48,51.04,17.50,64.00
6.15,172.56,171.65,50.32,461.68,2795.09,27.96,202.30,262.96,54.75,0.65,487.49,11.55,17.29,80.64,1.02,5.88,182.91,95.25,7.49,417.71,109.50,44.63,173.81,104.72,41.52,623.61,138.42,13.25,101.29,130.35,70.62,65.04,22.16,928.69,155.54,312.69,253.04,37.85,184.69,40.28,84.46,941.33,270.09,185.22,43.42,28.36,155.44,19.58,273.50,111.50,193.66,119.14,188.52,165.09,89.83,50.77,61.17,28.27,21.52,24.49,9.25,26.21,29.22,25.44,209.40,50.05,17.72,9.93,403.98,1684.56,15.54,16.49,177.59,45.31,31.70,27.08,63.06,43.21,19.46,54.95,158.39,20.16,99.39,58.68,53.67,8.56,27.14,30.82,32.81,35.61,15.04,21.23,32.23,10.62,17.55,15.18,34.09,,245.26,124.29,172.16,22.73,123.91,101.71,16.67,20.58,359.61,7.40,40.08,162.89,19.02,100.48,214.72,17.48,10.62,56.77,15.96,89.40,32.99,42.52,138.72,99.94,106.92,48.44,594.62,2084.22,596.84,1216.33,240.48,40.79,70.13,525.11,37.21,54.41,93.48,25.29,94.61,263.53,28.45,40.94,46.43,354.62,37.28,295.05,789.52,12.58,50.08,17.50,65.00
5.59,175.06,154.75,40.45,447.99,2805.80,26.43,197.50,260.71,56.34,0.01,478.52,10.95,18.32,76.38,1.14,5.62,189.41,93.42,7.21,428.21,110.03,48.62,175.19,111.50,48.91,620.61,111.07,12.89,70.41,110.38,70.84,70.54,20.85,922.00,177.44,312.09,222.67,37.95,184.97,38.69,92.50,961.37,268.60,181.57,37.69,29.09,153.78,18.95,235.31,113.04,186.05,118.23,192.55,158.51,89.14,49.76,60.73,28.10,20.46,25.03,9.40,27.55,29.33,24.70,206.48,50.15,17.64,10.39,395.64,1693.08,15.95,16.52,177.24,45.74,30.02,28.74,60.12,39.33,18.98,58.59,161.01,20.14,99.22,59.52,53.06,8.52,23.33,33.21,31.58,30.47,15.34,21.05,32.93,11.03,16.30,15.23,33.08,,251.75,124.54,162.51,22.79,120.29,132.74,20.66,23.09,358.04,8.18,37.68,160.92,22.22,130.03,212.54,18.79,11.96,56.48,16.76,76.38,30.68,41.32,141.78,102.88,103.52,41.86,603.62,2106.66,605.10,1173.63,233.67,49.19,60.75,523.88,35.71,52.08,78.02,23.54,62.42,245.93,27.51,37.37,44.49,358.63,37.55,291.50,773.13,12.16,43.75,18.00,63.50
5.92,171.48,149.50,35.73,447.63,2803.72,26.09,181.78,261.19,55.34,0.02,473.30,10.77,17.53,75.72,1.08,5.29,171.61,93.38,6.83,426.67,106.47,48.92,164.99,109.00,45.18,621.68,97.53,12.78,51.07,92.23,75.22,70.66,20.42,916.53,180.96,308.60,212.06,38.58,185.33,35.00,89.08,958.41,265.26,174.69,38.35,30.48,153.95,19.82,238.56,112.45,171.20,107.78,171.69,156.69,80.14,45.86,60.16,28.23,20.19,25.15,12.80,26.81,31.13,24.27,204.76,49.34,17.72,10.27,385.20,1680.90,15.41,16.48,170.49,43.27,29.41,28.31,61.71,37.00,19.08,59.12,160.43,20.77,98.51,65.23,43.20,8.48,21.27,37.38,32.26,31.02,15.82,22.02,32.84,11.29,13.93,15.26,31.09,,250.66,120.23,156.41,22.12,116.06,115.66,20.22,22.27,357.32,7.53,34.94,156.81,22.30,126.65,207.01,19.61,11.93,55.98,15.14,77.10,29.74,39.23,140.19,102.14,101.56,40.20,596.67,2180.64,596.00,1163.99,230.39,39.44,65.23,516.19,35.53,48.60,77.44,22.76,61.86,265.66,26.77,37.39,43.19,354.16,38.33,288.50,775.50,13.32,45.08,19.00,65.00
5.80,161.33,115.00,35.78,437.13,2796.04,24.63,170.82,261.30,55.25,0.02,465.95,11.29,17.86,65.11,1.06,5.29,157.40,80.32,6.99,420.57,103.81,48.97,169.09,110.00,45.28,617.09,97.94,12.58,53.48,81.77,71.45,69.36,20.18,906.79,179.60,300.45,186.12,29.66,186.29,31.88,89.34,960.97,266.80,173.01,39.09,29.46,154.74,19.43,255.20,60.88,165.41,102.41,161.71,155.93,77.86,19.86,60.31,28.53,19.52,25.23,15.57,26.89,29.50,23.67,204.73,48.16,17.35,10.21,380.28,1661.64,15.15,16.18,161.35,42.26,29.27,26.47,59.22,36.11,19.87,57.99,88.69,20.72,97.93,64.50,19.27,8.39,18.27,34.75,31.27,28.55,15.74,22.59,34.41,11.30,12.93,15.20,30.97,,251.81,111.89,148.91,22.14,112.81,121.97,19.07,19.30,342.84,7.05,34.55,154.21,21.93,125.73,205.82,18.92,12.27,33.70,14.18,76.95,28.74,38.56,139.87,98.76,97.49,39.56,597.69,2176.81,603.51,1159.78,231.16,34.33,46.47,512.50,34.41,46.95,55.93,21.91,61.89,266.00,27.12,35.45,43.00,344.66,38.50,284.99,771.03,13.16,48.07,20.00,67.00
5.31,158.98,90.70,35.39,439.01,2803.22,23.30,172.00,262.01,54.75,0.02,466.75,10.63,17.44,51.06,1.09,5.43,143.08,76.19,6.83,426.21,101.78,49.33,171.68,111.00,45.34,605.19,97.12,12.66,50.51,75.61,68.19,68.84,20.48,904.99,180.96,290.16,151.37,27.23,186.55,29.07,87.62,946.84,260.81,174.31,39.73,29.04,155.04,19.32,227.45,41.22,160.94,99.83,158.59,142.37,78.77,19.00,59.40,27.41,18.71,23.23,12.84,27.12,27.46,22.68,204.00,47.89,17.52,8.79,375.36,1638.18,15.03,16.37,157.17,37.77,28.04,22.13,57.00,36.27,19.54,57.67,83.94,20.27,96.00,65.75,27.35,8.40,18.16,34.17,29.98,29.02,15.46,20.47,32.92,11.29,11.92,15.04,28.29,,243.57,103.55,139.56,21.79,106.41,122.41,18.62,19.00,337.88,6.87,32.66,150.79,22.09,128.86,199.18,18.73,11.62,25.62,13.55,75.42,28.46,37.10,115.94,97.58,96.53,37.92,597.84,2180.22,605.46,1157.38,229.19,33.70,40.27,512.19,33.88,45.45,54.22,20.62,61.70,264.69,26.96,35.11,43.34,240.61,39.16,284.45,765.59,12.77,47.16,19.50,64.00
5.82,158.29,83.10,35.03,428.70,2798.59,23.21,175.50,261.37,54.02,0.02,468.11,11.12,17.36,52.08,1.00,5.60,141.72,78.34,7.00,427.24,101.55,49.33,171.35,80.41,44.75,608.11,100.66,12.96,51.25,79.12,67.54,68.70,21.23,893.07,179.88,263.21,147.91,27.82,186.35,28.53,87.27,961.14,251.42,171.20,38.40,30.46,152.33,20.02,236.06,39.05,154.43,95.65,155.44,145.25,77.47,17.73,59.12,27.09,18.69,22.98,14.18,27.17,26.98,22.02,203.27,47.07,17.39,10.11,371.64,1364.28,14.91,16.41,155.85,32.77,27.77,22.20,55.97,35.33,19.38,56.27,80.82,20.52,96.31,52.77,27.50,8.38,16.89,33.08,29.66,26.20,15.55,20.91,32.98,11.26,10.97,14.90,29.24,,244.25,101.65,138.58,21.35,72.52,111.08,19.13,24.92,340.42,5.68,29.98,144.08,26.41,128.92,166.78,18.84,11.70,27.59,12.69,81.39,29.40,37.25,107.91,98.19,95.04,37.10,598.06,2185.86,606.82,1155.21,223.43,34.35,34.55,502.05,33.73,41.87,52.36,19.80,63.40,263.27,27.52,33.32,42.94,223.04,39.71,282.87,762.62,12.65,38.62,20.00,48.00
5.16,158.99,84.88,34.98,420.84,2790.86,21.77,170.17,261.62,53.08,0.02,464.71,10.99,17.40,47.84,1.08,5.43,145.87,78.97,7.04,394.17,103.53,49.02,167.69,74.31,44.74,605.76,103.47,12.58,51.34,82.53,66.00,68.46,20.46,886.39,180.22,252.26,147.43,27.54,187.98,32.34,85.41,946.33,251.33,167.32,39.65,29.70,152.93,18.66,229.17,39.92,154.62,91.41,153.44,141.76,83.02,17.44,58.60,26.77,18.11,22.03,13.46,27.04,26.94,22.09,200.02,47.09,17.25,9.31,369.96,1349.22,14.31,16.21,154.37,32.97,26.39,22.12,56.55,35.73,18.91,56.95,79.90,20.05,93.37,49.48,27.85,8.37,17.09,32.62,30.06,26.12,15.25,19.16,32.05,11.27,11.82,14.64,28.75,,234.59,100.04,133.65,20.32,70.75,107.62,19.32,23.59,339.31,6.15,28.77,140.67,22.06,130.34,162.41,18.52,11.72,25.28,13.20,83.93,28.30,36.95,108.56,98.36,95.33,36.28,601.35,2175.84,595.24,1157.43,217.55,34.44,32.41,508.21,33.66,42.11,50.41,19.39,61.58,261.12,26.75,32.87,44.46,224.47,39.74,283.48,763.38,11.35,35.46,19.50,43.50
5.44,157.69,85.17,39.16,416.80,2787.40,22.12,173.38,261.88,53.16,0.03,464.58,10.84,17.48,47.22,1.16,5.44,140.23,78.24,7.08,428.80,104.25,49.19,168.04,78.09,44.73,603.27,101.48,12.79,48.88,107.56,67.24,67.33,20.63,886.75,182.72,252.55,197.89,26.94,187.39,33.72,87.82,951.16,248.86,168.37,37.89,30.98,153.12,19.88,228.92,39.96,153.53,91.54,153.58,140.70,82.67,16.44,58.78,26.55,17.98,20.38,12.82,27.33,24.88,23.80,199.21,45.98,17.20,10.43,368.22,1332.84,13.89,15.86,152.31,31.83,25.98,22.12,54.08,34.34,19.25,55.49,82.30,20.20,93.54,48.81,27.44,8.32,15.63,31.94,25.77,25.98,15.16,19.12,31.32,11.28,11.01,14.74,27.56,,232.08,100.06,131.31,20.11,70.93,131.78,19.93,19.38,338.54,5.08,27.32,145.31,22.16,123.66,190.26,18.56,11.70,25.36,12.08,75.63,28.45,35.72,108.86,98.43,95.05,33.90,600.38,2210.20,588.41,1150.11,221.83,34.12,36.86,506.85,31.52,41.25,54.55,18.50,61.52,253.66,25.94,31.83,42.26,220.75,39.90,284.06,762.59,11.20,33.30,19.50,42.50
5.17,159.69,83.30,49.31,402.23,2784.12,21.12,173.45,260.92,82.45,0.03,463.40,11.11,17.44,46.30,1.08,10.40,151.54,77.62,6.66,415.88,103.60,49.55,167.25,77.44,45.02,608.18,101.44,12.69,51.11,117.03,67.21,66.51,20.61,887.74,181.46,266.63,215.12,27.80,187.93,32.27,86.28,950.13,246.29,168.62,38.99,30.16,152.76,18.64,243.37,39.45,149.07,91.72,152.50,139.99,67.22,17.35,58.32,26.12,17.18,19.84,13.07,26.59,24.27,21.70,197.43,45.81,17.10,8.03,368.82,1324.44,13.65,16.09,150.91,31.37,25.86,22.13,53.22,33.75,18.74,55.38,82.73,20.16,93.74,45.49,27.57,8.28,16.39,31.74,20.98,27.45,15.05,18.34,30.72,11.29,11.15,14.59,27.49,,237.63,100.42,129.95,20.19,70.52,133.88,20.30,18.48,337.26,5.27,26.70,145.39,58.75,121.87,192.70,18.70,11.86,25.18,12.31,76.05,28.18,35.09,116.26,98.15,93.23,34.38,601.57,2252.31,604.97,1153.29,224.10,33.52,37.18,509.60,31.95,42.17,52.53,17.96,61.05,250.81,26.25,31.37,43.34,224.26,39.80,284.05,754.48,10.85,34.66,20.00,43.00
